date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2020-10-17,USA,IA,,19,,,iso1:us#iso2:us-ia,106698,1528,121921,1341353,403,,5004,503,,680,472,107,,952,,,,0.09958449948833023,,34.40720581703191,0.07424661139623634,1.12136499634,0.09999999999999987,0.3396825396825397,,0.6941176470588235,3
2020-10-18,USA,IA,,19,,,iso1:us#iso2:us-ia,107334,1532,122572,1348136,403,,4848,518,,684,453,113,,636,,,,0.09894348894348895,,33.474466720004855,0.0763154335181929,1.13405148603,0.09999999999999987,0.32848837209302323,,0.6622807017543859,3
2020-10-19,USA,IA,,19,,,iso1:us#iso2:us-ia,108114,1548,123243,1353960,403,,4914,540,,695,484,125,,780,,,,0.10010127457761091,,34.6969888374675,0.07362651702988385,1.1480631620000001,0.09999999999999987,0.37202380952380953,,0.6964028776978417,3
2020-10-20,USA,IA,,19,,,iso1:us#iso2:us-ia,109210,1576,124700,1366225,403,,5237,572,,701,516,133,,1096,,,,0.1004060494067302,,34.769434592576395,0.07347310847766636,1.16298724277,0.10000000000000009,0.41823899371069184,,0.7360912981455064,3
2020-10-21,USA,IA,,19,,,iso1:us#iso2:us-ia,110444,1594,126286,1379881,403,,5347,572,,708,525,133,,1234,,,,0.10233649380804953,,34.13553423537354,0.07483751160631383,1.17906717484,0.10000000000000009,0.4208860759493671,,0.7415254237288136,3
2020-10-22,USA,IA,,19,,,iso1:us#iso2:us-ia,112242,1617,127894,1391619,403,,5267,563,,705,504,134,,1798,,,,0.10497932546206347,,36.26815615139171,0.07043695380774033,1.19611619933,0.09999999999999987,0.4,,0.7148936170212766,3
2020-10-23,USA,IA,,19,,,iso1:us#iso2:us-ia,113596,1629,129737,1402803,403,,5259,573,,705,518,130,,1354,,,,0.11017546462885336,,35.54369860030273,0.07187261146496815,1.21360268655,0.10000000000000009,0.41009463722397477,,0.7347517730496453,3
2020-10-24,USA,IA,,19,,,iso1:us#iso2:us-ia,114952,1634,131290,1412685,403,,5070,570,,695,485,119,,1356,,,,0.11609521567266826,,37.37295391680239,0.06835473709716501,1.2311050711700002,0.09999999999999987,0.3617021276595745,,0.697841726618705,3
2020-10-25,USA,IA,,19,,,iso1:us#iso2:us-ia,116238,1635,132165,1418698,403,,4860,587,,706,480,127,,1286,,,,0.11968061880107293,,40.31606271810134,0.06336477987421384,1.24782491672,0.10000000000000031,0.3597733711048159,,0.6798866855524079,3
2020-10-26,USA,IA,,19,,,iso1:us#iso2:us-ia,117198,1657,133212,1425014,403,,4848,594,,694,484,126,,960,,,,0.12303913703516285,,41.13107746307644,0.06210920299427564,1.26313551569,0.10000000000000009,0.375,,0.6974063400576369,3
2020-10-27,USA,IA,,19,,,iso1:us#iso2:us-ia,118852,1680,135527,1436709,403,,5224,632,,694,528,135,,1654,,,,0.13315541562642202,,43.65762317249923,0.058514830947936115,1.2767176789799999,0.10000000000000009,0.4485049833887043,,0.760806916426513,3
2020-10-28,USA,IA,,19,,,iso1:us#iso2:us-ia,120911,1691,137901,1450150,403,,5431,649,,699,519,134,,2059,,,,0.14184700307752432,,47.393107420301746,0.05390274195089329,1.2880866534,0.10000000000000009,0.4267515923566879,,0.7424892703862661,3
2020-10-29,USA,IA,,19,,,iso1:us#iso2:us-ia,123232,1705,140670,1463364,403,,5379,647,,698,549,152,,2321,,,,0.15115770045314184,,49.76117804042383,0.051337579617834396,1.29679514184,0.09999999999999964,0.5049833887043189,,0.7865329512893983,3
2020-10-30,USA,IA,,19,,,iso1:us#iso2:us-ia,125973,1714,143429,1475299,403,,5355,667,,696,536,154,,2741,,,,0.15886202255534412,,56.04131943642636,0.04558455199159731,1.30276701668,0.09999999999999987,0.49044585987261147,,0.7701149425287356,3
2020-10-31,USA,IA,,19,,,iso1:us#iso2:us-ia,128798,1716,146017,1487049,403,,5101,717,,694,536,163,,2825,,,,0.16530289254806882,,62.69274532736199,0.040748230535894846,1.30538260046,0.10000000000000009,0.5077881619937694,,0.7723342939481268,3
2020-11-01,USA,IA,,19,,,iso1:us#iso2:us-ia,131097,1733,147641,1494468,403,,4978,745,,692,523,156,,2299,,,,0.16960743484645902,,67.27946719769406,0.03797025371828521,1.304284297,0.09999999999999987,0.48,,0.7557803468208093,3
2020-11-02,USA,IA,,19,,,iso1:us#iso2:us-ia,132697,1755,149432,1501379,403,,4942,763,,695,531,171,,1600,,,,0.17519036560998005,,70.17729740204994,0.03640234853861539,1.29923807452,0.10000000000000009,0.5104477611940299,,0.7640287769784173,3
2020-11-03,USA,IA,,19,,,iso1:us#iso2:us-ia,134576,1780,153276,1515817,403,,5277,809,,692,563,182,,1879,,,,0.18324953281642006,,71.19606583326882,0.03588145510048334,1.29012580857,0.09999999999999987,0.5852090032154341,,0.8135838150289018,3
